Start Time;Duration;Title;Device Type;Bookmark;Latest Bookmark;Type;Genre
5/29/21 15:19;0:00:10;Love 101: Season 1: The First Moment (Episode 1);Safari MAC (Cadmium);0:41:38;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
5/29/21 15:19;0:00:24;Love 101: Season 1: Longing (Episode 4);Safari MAC (Cadmium);0:00:24;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
5/27/21 17:38;0:36:54;Jane The Virgin: Season 2: Chapter Twenty-Three (Episode 1);Safari MAC (Cadmium);0:41:40;0:41:40;Quirky, Romantic;Romantic TV Dramas
5/27/21 17:00;0:37:22;Jane The Virgin: Season 1: Chapter Twenty-Two (Episode 22);Safari MAC (Cadmium);0:42:02;0:42:02;Quirky, Romantic;Romantic TV Dramas
5/27/21 16:21;0:39:24;Jane The Virgin: Season 1: Chapter Twenty-One (Episode 21);Safari MAC (Cadmium);0:41:25;0:41:25;Quirky, Romantic;Romantic TV Dramas
5/27/21 15:59;0:19:27;Jane The Virgin: Season 1: Chapter Twenty (Episode 20);Safari MAC (Cadmium);0:41:53;0:41:53;Quirky, Romantic;Romantic TV Dramas
5/27/21 15:30;0:21:51;Jane The Virgin: Season 1: Chapter Twenty (Episode 20);Safari MAC (Cadmium);0:22:46;Not latest view;Quirky, Romantic;Romantic TV Dramas
5/27/21 14:51;0:39:26;Jane The Virgin: Season 1: Chapter Nineteen (Episode 19);Safari MAC (Cadmium);0:41:51;0:41:51;Quirky, Romantic;Romantic TV Dramas
5/27/21 14:09;0:40:51;Jane The Virgin: Season 1: Chapter Eighteen (Episode 18);Safari MAC (Cadmium);0:41:53;0:41:53;Quirky, Romantic;Romantic TV Dramas
5/26/21 21:50;0:00:03;Jane The Virgin: Season 1: Chapter Eighteen (Episode 18);Safari MAC (Cadmium);0:00:04;Not latest view;Quirky, Romantic;Romantic TV Dramas
5/26/21 21:08;0:41:15;Jane The Virgin: Season 1: Chapter Seventeen (Episode 17);Safari MAC (Cadmium);0:41:51;0:41:51;Quirky, Romantic;Romantic TV Dramas
5/25/21 18:32;0:39:33;Jane The Virgin: Season 1: Chapter Sixteen (Episode 16);Safari MAC (Cadmium);0:41:42;0:41:42;Quirky, Romantic;Romantic TV Dramas
5/25/21 17:44;0:40:50;Jane The Virgin: Season 1: Chapter Fifteen (Episode 15);Safari MAC (Cadmium);0:41:55;0:41:55;Quirky, Romantic;Romantic TV Dramas
5/24/21 20:17;0:26:43;Jane The Virgin: Season 1: Chapter Fourteen (Episode 14);Safari MAC (Cadmium);0:41:46;0:41:46;Quirky, Romantic;Romantic TV Dramas
5/24/21 19:35;0:37:39;Jane The Virgin: Season 1: Chapter Thirteen (Episode 13);Safari MAC (Cadmium);0:41:48;0:41:48;Quirky, Romantic;Romantic TV Dramas
5/24/21 18:49;0:40:16;Jane The Virgin: Season 1: Chapter Twelve (Episode 12);Safari MAC (Cadmium);0:41:49;0:41:49;Quirky, Romantic;Romantic TV Dramas
5/23/21 17:39;0:40:22;Jane The Virgin: Season 1: Chapter Eleven (Episode 11);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:20;0:41:20;Quirky, Romantic;Romantic TV Dramas
5/23/21 16:55;0:40:53;Jane The Virgin: Season 1: Chapter Ten (Episode 10);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:49;0:41:49;Quirky, Romantic;Romantic TV Dramas
5/23/21 16:45;0:07:54;Jane The Virgin: Season 1: Chapter Nine (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:58;0:41:58;Quirky, Romantic;Romantic TV Dramas
5/23/21 13:50;0:33:29;Jane The Virgin: Season 1: Chapter Nine (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:08;Not latest view;Quirky, Romantic;Romantic TV Dramas
5/23/21 13:09;0:41:35;Jane The Virgin: Season 1: Chapter Eight (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:56;0:41:56;Quirky, Romantic;Romantic TV Dramas
5/23/21 12:27;0:41:32;Jane The Virgin: Season 1: Chapter Seven (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:39;0:41:39;Quirky, Romantic;Romantic TV Dramas
5/23/21 11:39;0:40:55;Jane The Virgin: Season 1: Chapter Six (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:53;0:41:53;Quirky, Romantic;Romantic TV Dramas
5/23/21 11:14;0:25:06;Jane The Virgin: Season 1: Chapter Five (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:20;0:41:20;Quirky, Romantic;Romantic TV Dramas
5/22/21 20:03;0:27:04;Jane The Virgin: Season 1: Chapter Five (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:49;Not latest view;Quirky, Romantic;Romantic TV Dramas
5/22/21 19:17;0:40:55;Jane The Virgin: Season 1: Chapter Four (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:48;0:41:48;Quirky, Romantic;Romantic TV Dramas
5/22/21 18:20;0:40:59;Jane The Virgin: Season 1: Chapter Three (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:27;0:41:27;Quirky, Romantic;Romantic TV Dramas
5/22/21 17:41;0:39:02;Jane The Virgin: Season 1: Chapter Two (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:54;0:41:54;Quirky, Romantic;Romantic TV Dramas
5/22/21 17:39;0:02:12;Jane The Virgin: Season 1: Chapter Two (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:02:56;Not latest view;Quirky, Romantic;Romantic TV Dramas
5/20/21 12:39;0:39:41;Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1);Safari MAC (Cadmium);0:40:01;0:40:01;Quirky, Romantic;Romantic TV Dramas
5/20/21 12:39;0:00:09;Jane The Virgin: Season 1: Chapter Two (Episode 2);Safari MAC (Cadmium);0:00:09;Not latest view;Quirky, Romantic;Romantic TV Dramas
5/19/21 15:44;0:53:41;New Amsterdam: Season 2: A Matter of Seconds (Episode 18);Sony Sony Android TV 2018 M2 4K Smart TV;0:53:41;0:53:41;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/19/21 15:31;0:09:34;New Amsterdam: Season 2: Liftoff (Episode 17);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:26;0:42:26;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/18/21 14:44;0:04:58;New Amsterdam: Season 2: Liftoff (Episode 17);Sony Sony Android TV 2018 M2 4K Smart TV;0:32:53;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/16/21 14:55;0:08:15;New Amsterdam: Season 2: Liftoff (Episode 17);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:56;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/16/21 14:31;0:19:45;New Amsterdam: Season 2: Liftoff (Episode 17);Sony Sony Android TV 2018 M2 4K Smart TV;0:19:45;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/16/21 14:09;0:20:34;New Amsterdam: Season 2: Perspectives (Episode 16);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:22;0:42:22;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/16/21 14:08;0:00:02;New Amsterdam: Season 2: Perspectives (Episode 16);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:49;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/14/21 19:47;0:21:44;New Amsterdam: Season 2: Perspectives (Episode 16);Safari MAC (Cadmium);0:21:49;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/14/21 19:00;0:42:12;New Amsterdam: Season 2: Double Blind (Episode 15);Safari MAC (Cadmium);0:42:16;0:42:16;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/14/21 17:59;0:31:31;New Amsterdam: Season 2: Sabbath (Episode 14);Safari MAC (Cadmium);0:41:52;0:41:52;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/14/21 15:58;0:08:50;New Amsterdam: Season 2: Sabbath (Episode 14);Sony Sony Android TV 2018 M2 4K Smart TV;0:10:51;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/13/21 17:33;0:01:18;New Amsterdam: Season 2: Sabbath (Episode 14);Safari MAC (Cadmium);0:01:25;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/13/21 17:32;0:00:26;New Amsterdam: Season 2: In the Graveyard (Episode 13);Safari MAC (Cadmium);0:00:18;0:00:18;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/13/21 16:31;0:00:42;Sherlock: Series 4: The Six Thatchers (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:01:10;0:01:10;Suspenseful;TV Mysteries
5/13/21 16:25;0:05:25;Formula 1: Drive to Survive: Season 3: Cash Is King (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:08:02;0:08:02;Exciting;Docuseries
5/13/21 16:20;0:04:07;New Amsterdam: Season 2: Sabbath (Episode 14);Sony Sony Android TV 2018 M2 4K Smart TV;0:03:43;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/13/21 14:51;0:04:08;How I Met Your Mother: Season 1: Milk (Episode 21);Sony Sony Android TV 2018 M2 4K Smart TV;0:04:08;0:04:08;Witty, Quirky;Sitcoms
5/13/21 9:42;0:42:14;New Amsterdam: Season 2: In the Graveyard (Episode 13);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:14;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/12/21 20:24;0:42:33;New Amsterdam: Season 2: 14 Years, 2 Months, 8 Days (Episode 12);Safari MAC (Cadmium);0:42:27;0:42:27;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/12/21 19:39;0:40:38;New Amsterdam: Season 2: Hiding Behind My Smile (Episode 11);Safari MAC (Cadmium);0:42:06;0:42:06;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/12/21 18:57;0:38:39;New Amsterdam: Season 2: Code Silver (Episode 10);Safari MAC (Cadmium);0:42:26;0:42:26;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/12/21 18:23;0:33:18;New Amsterdam: Season 2: The Island (Episode 9);Safari MAC (Cadmium);0:42:20;0:42:20;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/12/21 17:08;0:08:32;New Amsterdam: Season 2: The Island (Episode 9);Safari MAC (Cadmium);0:09:02;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/11/21 18:17;0:41:51;New Amsterdam: Season 2: What the Heart Wants (Episode 8);Safari MAC (Cadmium);0:42:26;0:42:26;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/11/21 17:43;0:33:57;New Amsterdam: Season 2: Good Soldiers (Episode 7);Safari MAC (Cadmium);0:42:24;0:42:24;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/11/21 15:11;0:06:30;New Amsterdam: Season 2: Good Soldiers (Episode 7);Safari MAC (Cadmium);0:08:27;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/11/21 11:02;0:01:27;New Amsterdam: Season 2: Good Soldiers (Episode 7);Safari MAC (Cadmium);0:02:07;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/11/21 10:16;0:42:37;New Amsterdam: Season 2: Righteous Right Hand (Episode 6);Safari MAC (Cadmium);0:42:22;0:42:22;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/10/21 19:29;0:00:01;New Amsterdam: Season 2: Righteous Right Hand (Episode 6);Safari MAC (Cadmium);0:00:05;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/10/21 18:47;0:41:14;New Amsterdam: Season 2: The Karman Line (Episode 5);Safari MAC (Cadmium);0:42:27;0:42:27;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/10/21 17:53;0:42:03;New Amsterdam: Season 2: The Denominator (Episode 4);Safari MAC (Cadmium);0:42:19;0:42:19;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/10/21 15:53;0:00:01;New Amsterdam: Season 2: The Denominator (Episode 4);Safari MAC (Cadmium);0:00:06;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/10/21 15:03;0:41:38;New Amsterdam: Season 2: Replacement (Episode 3);Safari MAC (Cadmium);0:42:24;0:42:24;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 16:22;0:00:02;New Amsterdam: Season 2: Replacement (Episode 3);Safari MAC (Cadmium);0:00:06;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 15:40;0:40:15;New Amsterdam: Season 2: The Big Picture (Episode 2);Safari MAC (Cadmium);0:42:22;0:42:22;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 13:42;0:00:01;New Amsterdam: Season 2: The Big Picture (Episode 2);Safari MAC (Cadmium);0:00:57;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 12:59;0:41:25;New Amsterdam: Season 2: Your Turn (Episode 1);Safari MAC (Cadmium);0:42:23;0:42:23;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 11:49;0:39:48;New Amsterdam: Season 1: Luna (Episode 22);Safari MAC (Cadmium);0:42:15;0:42:15;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 10:32;0:42:06;New Amsterdam: Season 1: This Is Not the End (Episode 21);Safari MAC (Cadmium);0:42:00;0:42:00;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 9:47;0:41:52;New Amsterdam: Season 1: Preventable (Episode 20);Safari MAC (Cadmium);0:42:12;0:42:12;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 8:42;0:33:00;New Amsterdam: Season 1: Happy Place (Episode 19);Safari MAC (Cadmium);0:42:35;0:42:35;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 7:52;0:09:32;New Amsterdam: Season 1: Happy Place (Episode 19);Safari MAC (Cadmium);0:09:45;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/9/21 7:01;0:42:24;New Amsterdam: Season 1: Five Miles West (Episode 18);Safari MAC (Cadmium);0:42:04;0:42:04;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 8:27;0:26:35;New Amsterdam: Season 1: Three Dots (Episode 8);Safari MAC (Cadmium);0:39:53;0:39:53;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 7:51;0:34:45;New Amsterdam: Season 1: Domino Effect (Episode 7);Safari MAC (Cadmium);0:42:22;0:42:22;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 7:50;0:00:11;New Amsterdam: Season 1: Domino Effect (Episode 7);Safari MAC (Cadmium);0:03:18;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 7:49;0:00:52;New Amsterdam: Season 1: Domino Effect (Episode 7);Safari MAC (Cadmium);0:03:07;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 7:48;0:00:19;New Amsterdam: Season 1: Domino Effect (Episode 7);Safari MAC (Cadmium);0:02:15;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 7:48;0:00:10;New Amsterdam: Season 1: Anthropocene (Episode 6);Safari MAC (Cadmium);0:39:19;0:39:19;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 7:45;0:02:32;New Amsterdam: Season 1: Domino Effect (Episode 7);Safari MAC (Cadmium);0:02:32;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 6:59;0:38:58;New Amsterdam: Season 1: Anthropocene (Episode 6);Safari MAC (Cadmium);0:39:09;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 6:59;0:00:08;New Amsterdam: Season 1: Cavitation (Episode 5);Safari MAC (Cadmium);0:00:08;0:00:08;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 6:59;0:00:10;New Amsterdam: Season 1: Anthropocene (Episode 6);Safari MAC (Cadmium);0:00:10;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 6:23;0:25:20;New Amsterdam: Season 1: Pilot (Episode 1);Safari MAC (Cadmium);0:38:21;0:38:21;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/8/21 6:09;0:12:33;New Amsterdam: Season 1: Pilot (Episode 1);Safari MAC (Cadmium);0:12:43;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 21:35;0:00:07;New Amsterdam: Season 1: As Long as It Takes (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:07;0:00:07;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 20:52;0:42:20;New Amsterdam: Season 1: Three Dots (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:20;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 20:00;0:43:50;New Amsterdam: Season 1: Domino Effect (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:21;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 19:09;0:43:19;New Amsterdam: Season 1: Anthropocene (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:18;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 18:24;0:41:58;New Amsterdam: Season 1: Cavitation (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:09;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 17:38;0:42:12;New Amsterdam: Season 1: Boundaries (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:12;0:42:12;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/7/21 17:37;0:00:10;New Amsterdam: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:10;Not latest view;Bittersweat, Heartfelt, Emotional;Medical TV Shows
5/6/21 12:22;0:38:23;Riverdale: Season 3: Chapter Thirty-Nine: The Midnight Club (Episode 4);Safari MAC (Cadmium);0:40:56;0:40:56;Offbeat;Teen TV Shows
5/6/21 12:21;0:00:14;Riverdale: Season 3: Chapter Forty-Four: No Exit (Episode 9);Safari MAC (Cadmium);0:00:14;0:00:14;Offbeat;Teen TV Shows
5/6/21 11:49;0:27:15;Sexify: Season 1: Episode 8;Safari MAC (Cadmium);0:44:49;0:44:49;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 16:17;0:29:12;Sexify: Season 1: Episode 7;Safari MAC (Cadmium);0:37:24;0:37:24;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 15:44;0:29:03;Sexify: Season 1: Episode 6;Safari MAC (Cadmium);0:34:59;0:34:59;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 15:12;0:29:54;Sexify: Season 1: Episode 5;Safari MAC (Cadmium);0:35:49;0:35:49;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 14:29;0:41:26;Sexify: Season 1: Episode 4;Safari MAC (Cadmium);0:46:19;0:46:19;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 13:58;0:30:10;Sexify: Season 1: Episode 3;Safari MAC (Cadmium);0:37:25;0:37:25;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 13:17;0:38:26;Sexify: Season 1: Episode 2;Safari MAC (Cadmium);0:47:49;0:47:49;Quirky, Intimate, Heartfelt;TV Dramas
5/2/21 12:29;0:44:26;Sexify: Season 1: Episode 1;Safari MAC (Cadmium);0:48:06;0:48:06;Quirky, Intimate, Heartfelt;TV Dramas
4/25/21 13:24;1:28:40;Sherlock: Series 3: The Abominable Bride (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;1:28:40;1:28:40;Suspenseful;TV Mysteries
4/25/21 13:24;0:00:16;Sherlock: Series 3: His Last Vow (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:16;0:00:16;Suspenseful;TV Mysteries
4/20/21 19:05;1:42:42;Love and Monsters;Sony Sony Android TV 2018 M2 4K Smart TV;1:43:01;1:43:01;Exciting;Sci-Fi Movies
4/14/21 17:35;0:53:13;Sherlock: Series 3: The Sign of Three (Episode 2);Safari MAC (Cadmium);1:25:26;1:25:26;Suspenseful;TV Mysteries
4/11/21 14:19;1:20:13;Sherlock: Series 3: The Empty Hearse (Episode 1);Safari MAC (Cadmium);1:24:57;1:24:57;Suspenseful;TV Mysteries
4/11/21 14:02;0:16:23;Sherlock: Series 2: The Reichenbach Fall (Episode 3);Safari MAC (Cadmium);1:27:51;1:27:51;Suspenseful;TV Mysteries
4/11/21 7:48;1:23:52;Sherlock: Series 2: The Hounds of Baskerville (Episode 2);Safari MAC (Cadmium);1:27:39;1:27:39;Suspenseful;TV Mysteries
4/10/21 20:08;1:27:24;Sherlock: Series 2: A Scandal in Belgravia (Episode 1);Safari MAC (Cadmium);1:29:04;1:29:04;Suspenseful;TV Mysteries
4/10/21 20:04;0:04:27;Sherlock: Series 1: The Great Game (Episode 3);Safari MAC (Cadmium);1:28:53;1:28:53;Suspenseful;TV Mysteries
4/10/21 9:31;0:29:18;Sherlock: Series 1: The Blind Banker (Episode 2);Safari MAC (Cadmium);1:28:00;1:28:00;Suspenseful;TV Mysteries
4/8/21 18:07;1:27:11;Sherlock: Series 1: A Study in Pink (Episode 1);Safari MAC (Cadmium);1:27:31;1:27:31;Suspenseful;TV Mysteries
4/8/21 14:13;0:00:35;The Imitation Game;Netflix Chrome MAC (Cadmium) HTML 5;1:42:08;1:42:08;Sentimental, Bittersweat,Emotional;Drama Movies
4/4/21 14:00;0:07:31;Friends: Season 1: The One with the Thumb (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:14:54;Not latest view;Witty, Quirky;Sitcoms
4/4/21 13:14;0:07:56;Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:08:37;0:08:37;Witty, Quirky;Sitcoms
4/1/21 9:14;0:00:04;The Irregulars: Season 1: Chapter Five: Students of the Unhallowed Arts (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:11:46;0:11:46;Ominous, Bittersweat, Exciting;Teen TV Shows
3/31/21 20:12;0:50:51;The Irregulars: Season 1: Chapter Four: Both the Needle and the Knife (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:49:36;0:49:36;Ominous, Bittersweat, Exciting;Teen TV Shows
3/31/21 20:11;0:00:43;The Irregulars: Season 1: Chapter Three: Ipsissimus (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:49:59;0:49:59;Ominous, Bittersweat, Exciting;Teen TV Shows
3/31/21 17:07;0:47:30;The Irregulars: Season 1: Chapter Two: The Ghosts of 221B (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:47:30;0:47:30;Ominous, Bittersweat, Exciting;Teen TV Shows
3/31/21 13:32;0:55:24;The Irregulars: Season 1: Chapter One: An Unkindness in London (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:56:02;0:56:02;Ominous, Bittersweat, Exciting;Teen TV Shows
3/29/21 13:55;0:10:19;Paper Lives;Apple iPhone 6s;1:32:51;1:32:51;Sentimental,Emotional;Drama Movies
3/24/21 17:43;0:25:16;Formula 1: Drive to Survive: Season 3: We Need to Talk About Ferrari (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:25:16;0:25:16;Exciting;Docuseries
3/24/21 17:40;0:02:41;Formula 1: Drive to Survive: Season 3: The End of the Affair (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:02:41;0:02:41;Exciting;Docuseries
3/24/21 17:18;0:17:19;Gilmore Girls: Season 1: The Lorelais' First Day at Chilton (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:18:08;Not latest view;Witty, Romantic, Intimate;Romantic TV Dramas
3/24/21 17:05;0:00:10;Five Feet Apart;Sony Sony Android TV 2018 M2 4K Smart TV;0:00:07;0:00:07;Sentimental, Bittersweat, Heartfel;Romantic Drama Movies
3/1/21 10:05;0:00:58;Ginny & Georgia - The Afterparty;Safari MAC (Cadmium);0:00:58;Not latest view;Scandalous, Emotional;Teen TV Shows
3/1/21 10:05;0:01:19;Ginny & Georgia - The Afterparty;Safari MAC (Cadmium);0:01:19;0:01:19;Scandalous, Emotional;Teen TV Shows
3/1/21 9:18;0:44:22;Ginny & Georgia: Season 1: The Worst Betrayal Since Jordyn and Kylie (Episode 10);Safari MAC (Cadmium);0:53:48;0:53:48;Scandalous, Emotional;Teen TV Shows
3/1/21 8:35;0:42:08;Ginny & Georgia: Season 1: Feelings Are Hard (Episode 9);Safari MAC (Cadmium);0:54:07;0:54:07;Scandalous, Emotional;Teen TV Shows
3/1/21 8:25;0:06:32;Ginny & Georgia: Season 1: Feelings Are Hard (Episode 9);Safari MAC (Cadmium);0:08:39;Not latest view;Scandalous, Emotional;Teen TV Shows
3/1/21 7:35;0:49:20;Ginny & Georgia: Season 1: Check One, Check Other (Episode 8);Safari MAC (Cadmium);0:53:10;0:53:10;Scandalous, Emotional;Teen TV Shows
3/1/21 1:11;0:46:32;Ginny & Georgia: Season 1: Happy Sweet Sixteen, Jerk (Episode 7);Safari MAC (Cadmium);0:52:59;0:52:59;Scandalous, Emotional;Teen TV Shows
3/1/21 0:24;0:46:32;Ginny & Georgia: Season 1: I’m Triggered (Episode 6);Safari MAC (Cadmium);0:52:12;0:52:12;Scandalous, Emotional;Teen TV Shows
2/28/21 23:37;0:46:15;Ginny & Georgia: Season 1: Boo, Bitch (Episode 5);Safari MAC (Cadmium);0:51:35;0:51:35;Scandalous, Emotional;Teen TV Shows
2/28/21 22:52;0:45:13;Ginny & Georgia: Season 1: Lydia Bennet Is Hundo a Feminist (Episode 4);Safari MAC (Cadmium);0:48:43;0:48:43;Scandalous, Emotional;Teen TV Shows
2/28/21 22:05;0:45:52;Ginny & Georgia: Season 1: Next Level Rich People Sh*t (Episode 3);Safari MAC (Cadmium);0:47:52;0:47:52;Scandalous, Emotional;Teen TV Shows
2/28/21 21:18;0:47:21;Ginny & Georgia: Season 1: It's a Face Not a Mask (Episode 2);Safari MAC (Cadmium);0:47:39;0:47:39;Scandalous, Emotional;Teen TV Shows
2/28/21 21:05;0:12:21;Ginny & Georgia: Season 1: Pilot (Episode 1);Safari MAC (Cadmium);0:55:42;Not latest view;Scandalous, Emotional;Teen TV Shows
2/28/21 19:53;0:43:01;Ginny & Georgia: Season 1: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:43:01;Not latest view;Scandalous, Emotional;Teen TV Shows
2/13/21 20:51;0:00:34;To All The Boys: Always And Forever;Netflix Chrome MAC (Cadmium) HTML 5;1:45:22;1:45:22;Swoonworthy, Intimate, Charming;Romantic Comedy Movies
2/7/21 14:35;0:00:03;Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:18:12;0:18:12;Goofy;Sitcoms
2/6/21 21:48;0:17:41;Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:18:09;Not latest view;Goofy;Sitcoms
2/6/21 21:47;0:00:01;Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:00:07;Not latest view;Goofy;Sitcoms
2/6/21 21:46;0:00:06;Brooklyn Nine-Nine: Season 1: The Slump (Episode 3);Netflix Chrome MAC (Cadmium) HTML 5;0:00:06;0:00:06;Goofy;Sitcoms
